geoname,code,geofips,description,year,dollars
Hawaii,HI, 15000,Housing and utilities,2011,10731.5
Hawaii,HI, 15000,Health care,2011,7047.8
Hawaii,HI, 15000,Transportation services,2011,1550.8
Hawaii,HI, 15000,Recreation services,2011,1573.3
Hawaii,HI, 15000,Food services and accommodations,2011,2548.1
Hawaii,HI, 15000,Financial services and insurance,2011,4040.9
Hawaii,HI, 15000,Other services,2011,4635.3
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2011,2195.1
Hawaii,HI, 15000,Gross output of nonprofit institutions,2011,6175.7
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2011,3980.6
Hawaii,HI, 15000,Personal consumption expenditures,2012,53034.4
Hawaii,HI, 15000,Goods,2012,16858.6
Hawaii,HI, 15000,Durable goods,2012,5362.9
Hawaii,HI, 15000,Motor vehicles and parts,2012,1433.8
Hawaii,HI, 15000,Furnishings and durable household equipment,2012,1162.6
Hawaii,HI, 15000,Recreational goods and vehicles,2012,1908.2
Hawaii,HI, 15000,Other durable goods,2012,858.3
Hawaii,HI, 15000,Nondurable goods,2012,11495.8
Hawaii,HI, 15000,Food and beverages purchased for off-premises consumption,2012,4800.0
Hawaii,HI, 15000,Clothing and footwear,2012,1175.4
Hawaii,HI, 15000,Gasoline and other energy goods,2012,1153.4
Hawaii,HI, 15000,Other nondurable goods,2012,4367.0
Hawaii,HI, 15000,Services,2012,36175.7
Hawaii,HI, 15000,Household consumption expenditures (for services),2012,33753.6
Hawaii,HI, 15000,Housing and utilities,2012,11215.9
Hawaii,HI, 15000,Health care,2012,7431.0
Hawaii,HI, 15000,Transportation services,2012,1660.1
Hawaii,HI, 15000,Recreation services,2012,1800.9
Hawaii,HI, 15000,Food services and accommodations,2012,2784.0
Hawaii,HI, 15000,Financial services and insurance,2012,4070.5
Hawaii,HI, 15000,Other services,2012,4791.1
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2012,2422.2
Hawaii,HI, 15000,Gross output of nonprofit institutions,2012,6644.8
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2012,4222.7
Hawaii,HI, 15000,Personal consumption expenditures,2013,54767.3
Hawaii,HI, 15000,Goods,2013,17357.2
Hawaii,HI, 15000,Durable goods,2013,5645.5
Hawaii,HI, 15000,Motor vehicles and parts,2013,1545.6
Hawaii,HI, 15000,Furnishings and durable household equipment,2013,1205.9
Hawaii,HI, 15000,Recreational goods and vehicles,2013,1926.5
Hawaii,HI, 15000,Other durable goods,2013,967.4
Hawaii,HI, 15000,Nondurable goods,2013,11711.8
Hawaii,HI, 15000,Food and beverages purchased for off-premises consumption,2013,4927.7
Hawaii,HI, 15000,Clothing and footwear,2013,1178.5
Hawaii,HI, 15000,Gasoline and other energy goods,2013,1111.0
Hawaii,HI, 15000,Other nondurable goods,2013,4494.6
Hawaii,HI, 15000,Services,2013,37410.0
Hawaii,HI, 15000,Household consumption expenditures (for services),2013,34986.2
Hawaii,HI, 15000,Housing and utilities,2013,11671.1
Hawaii,HI, 15000,Health care,2013,7590.8
Hawaii,HI, 15000,Transportation services,2013,1752.9
Hawaii,HI, 15000,Recreation services,2013,1952.2
Hawaii,HI, 15000,Food services and accommodations,2013,2879.8
Hawaii,HI, 15000,Financial services and insurance,2013,4213.4
Hawaii,HI, 15000,Other services,2013,4925.9
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2013,2423.8
Hawaii,HI, 15000,Gross output of nonprofit institutions,2013,6796.8
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2013,4373.0
Hawaii,HI, 15000,Personal consumption expenditures,2014,57294.7
Hawaii,HI, 15000,Goods,2014,17743.5
Hawaii,HI, 15000,Durable goods,2014,5794.1
Hawaii,HI, 15000,Motor vehicles and parts,2014,1641.0
Hawaii,HI, 15000,Furnishings and durable household equipment,2014,1272.0
Hawaii,HI, 15000,Recreational goods and vehicles,2014,1857.7
Hawaii,HI, 15000,Other durable goods,2014,1023.4
Hawaii,HI, 15000,Nondurable goods,2014,11949.5
Hawaii,HI, 15000,Food and beverages purchased for off-premises consumption,2014,5027.8
Hawaii,HI, 15000,Clothing and footwear,2014,1215.8
Hawaii,HI, 15000,Gasoline and other energy goods,2014,1045.6
Hawaii,HI, 15000,Other nondurable goods,2014,4660.2
Hawaii,HI, 15000,Services,2014,39551.2
Hawaii,HI, 15000,Household consumption expenditures (for services),2014,36962.3
Hawaii,HI, 15000,Housing and utilities,2014,12337.9
Hawaii,HI, 15000,Health care,2014,7992.2
Hawaii,HI, 15000,Transportation services,2014,1792.1
Hawaii,HI, 15000,Recreation services,2014,2056.2
Hawaii,HI, 15000,Food services and accommodations,2014,3014.3
Hawaii,HI, 15000,Financial services and insurance,2014,4533.0
Hawaii,HI, 15000,Other services,2014,5236.7
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2014,2588.8
Hawaii,HI, 15000,Gross output of nonprofit institutions,2014,7248.2
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2014,4659.4
Hawaii,HI, 15000,Personal consumption expenditures,2015,59262.3
Hawaii,HI, 15000,Goods,2015,17904.7
Hawaii,HI, 15000,Durable goods,2015,5970.3
Hawaii,HI, 15000,Motor vehicles and parts,2015,1774.5
Hawaii,HI, 15000,Furnishings and durable household equipment,2015,1340.7
Hawaii,HI, 15000,Recreational goods and vehicles,2015,1773.1
Hawaii,HI, 15000,Other durable goods,2015,1082.1
Hawaii,HI, 15000,Nondurable goods,2015,11934.3
Hawaii,HI, 15000,Food and beverages purchased for off-premises consumption,2015,5085.1
Hawaii,HI, 15000,Clothing and footwear,2015,1222.7
Hawaii,HI, 15000,Gasoline and other energy goods,2015,776.8
Hawaii,HI, 15000,Other nondurable goods,2015,4849.7
Hawaii,HI, 15000,Services,2015,41357.6
Hawaii,HI, 15000,Household consumption expenditures (for services),2015,38838.4
Hawaii,HI, 15000,Housing and utilities,2015,13029.3
Hawaii,HI, 15000,Health care,2015,8506.9
Hawaii,HI, 15000,Transportation services,2015,1778.7
Hawaii,HI, 15000,Recreation services,2015,2134.7
Hawaii,HI, 15000,Food services and accommodations,2015,3158.2
Hawaii,HI, 15000,Financial services and insurance,2015,4749.6
Hawaii,HI, 15000,Other services,2015,5481.0
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2015,2519.2
Hawaii,HI, 15000,Gross output of nonprofit institutions,2015,7404.9
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2015,4885.7
Hawaii,HI, 15000,Personal consumption expenditures,2016,61463.4
Hawaii,HI, 15000,Goods,2016,18364.3
Hawaii,HI, 15000,Durable goods,2016,6145.1
Hawaii,HI, 15000,Motor vehicles and parts,2016,1832.1
Hawaii,HI, 15000,Furnishings and durable household equipment,2016,1421.2
Hawaii,HI, 15000,Recreational goods and vehicles,2016,1750.8
Hawaii,HI, 15000,Other durable goods,2016,1141.0
Hawaii,HI, 15000,Nondurable goods,2016,12219.2
Hawaii,HI, 15000,Food and beverages purchased for off-premises consumption,2016,5167.7
Hawaii,HI, 15000,Clothing and footwear,2016,1264.1
Hawaii,HI, 15000,Gasoline and other energy goods,2016,753.3
Hawaii,HI, 15000,Other nondurable goods,2016,5034.1
Hawaii,HI, 15000,Services,2016,43099.1
Hawaii,HI, 15000,Household consumption expenditures (for services),2016,40402.2
Hawaii,HI, 15000,Housing and utilities,2016,13609.6
Hawaii,HI, 15000,Health care,2016,8883.4
Hawaii,HI, 15000,Transportation services,2016,1863.1
Hawaii,HI, 15000,Recreation services,2016,2207.3
Hawaii,HI, 15000,Food services and accommodations,2016,3286.9
Hawaii,HI, 15000,Financial services and insurance,2016,4910.3
Hawaii,HI, 15000,Other services,2016,5641.6
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2016,2696.9
Hawaii,HI, 15000,Gross output of nonprofit institutions,2016,7723.8
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2016,5026.9
Hawaii,HI, 15000,Personal consumption expenditures,2017,64057.1
Hawaii,HI, 15000,Goods,2017,19110.9
Hawaii,HI, 15000,Durable goods,2017,6411.1
Hawaii,HI, 15000,Motor vehicles and parts,2017,1899.8
Hawaii,HI, 15000,Furnishings and durable household equipment,2017,1512.6
Hawaii,HI, 15000,Recreational goods and vehicles,2017,1811.6
Hawaii,HI, 15000,Other durable goods,2017,1187.1
Hawaii,HI, 15000,Nondurable goods,2017,12699.9
Hawaii,HI, 15000,Food and beverages purchased for off-premises consumption,2017,5366.2
Hawaii,HI, 15000,Clothing and footwear,2017,1282.1
Hawaii,HI, 15000,Gasoline and other energy goods,2017,849.1
Hawaii,HI, 15000,Other nondurable goods,2017,5202.5
Hawaii,HI, 15000,Services,2017,44946.1
Hawaii,HI, 15000,Household consumption expenditures (for services),2017,42212.7
Hawaii,HI, 15000,Housing and utilities,2017,14169.9
Hawaii,HI, 15000,Health care,2017,9356.4
Hawaii,HI, 15000,Transportation services,2017,1900.7
Hawaii,HI, 15000,Recreation services,2017,2272.9
Hawaii,HI, 15000,Food services and accommodations,2017,3409.0
Hawaii,HI, 15000,Financial services and insurance,2017,5244.2
Hawaii,HI, 15000,Other services,2017,5859.5
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2017,2733.4
Hawaii,HI, 15000,Gross output of nonprofit institutions,2017,7936.3
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2017,5202.9
Hawaii,HI, 15000,Personal consumption expenditures,2018,67372.3
Hawaii,HI, 15000,Goods,2018,20163.6
Hawaii,HI, 15000,Durable goods,2018,6780.8
Hawaii,HI, 15000,Motor vehicles and parts,2018,1935.4
Hawaii,HI, 15000,Furnishings and durable household equipment,2018,1610.7
Hawaii,HI, 15000,Recreational goods and vehicles,2018,1980.6
Hawaii,HI, 15000,Other durable goods,2018,1254.0
Hawaii,HI, 15000,Nondurable goods,2018,13382.8
Hawaii,HI, 15000,Food and beverages purchased for off-premises consumption,2018,5633.7
Hawaii,HI, 15000,Clothing and footwear,2018,1378.8
Hawaii,HI, 15000,Gasoline and other energy goods,2018,968.0
Hawaii,HI, 15000,Other nondurable goods,2018,5402.3
Hawaii,HI, 15000,Services,2018,47208.7
Hawaii,HI, 15000,Household consumption expenditures (for services),2018,44289.1
Hawaii,HI, 15000,Housing and utilities,2018,14690.7
Hawaii,HI, 15000,Health care,2018,9888.7
Hawaii,HI, 15000,Transportation services,2018,2066.0
Hawaii,HI, 15000,Recreation services,2018,2346.1
Hawaii,HI, 15000,Food services and accommodations,2018,3523.0
Hawaii,HI, 15000,Financial services and insurance,2018,5593.1
Hawaii,HI, 15000,Other services,2018,6181.5
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2018,2919.6
Hawaii,HI, 15000,Gross output of nonprofit institutions,2018,8438.9
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2018,5519.3
Hawaii,HI, 15000,Personal consumption expenditures,2019,69993.4
Hawaii,HI, 15000,Goods,2019,20799.7
Hawaii,HI, 15000,Durable goods,2019,6916.2
Hawaii,HI, 15000,Motor vehicles and parts,2019,1889.0
Hawaii,HI, 15000,Furnishings and durable household equipment,2019,1649.1
Hawaii,HI, 15000,Recreational goods and vehicles,2019,2112.8
Hawaii,HI, 15000,Other durable goods,2019,1265.3
Hawaii,HI, 15000,Nondurable goods,2019,13883.5
Hawaii,HI, 15000,Food and beverages purchased for off-premises consumption,2019,5863.7
Hawaii,HI, 15000,Clothing and footwear,2019,1391.2
Hawaii,HI, 15000,Gasoline and other energy goods,2019,893.3
Hawaii,HI, 15000,Other nondurable goods,2019,5735.3
Hawaii,HI, 15000,Services,2019,49193.7
Hawaii,HI, 15000,Household consumption expenditures (for services),2019,46234.5
Hawaii,HI, 15000,Housing and utilities,2019,15186.3
Hawaii,HI, 15000,Health care,2019,10464.0
Hawaii,HI, 15000,Transportation services,2019,2167.1
Hawaii,HI, 15000,Recreation services,2019,2393.2
Hawaii,HI, 15000,Food services and accommodations,2019,3645.2
Hawaii,HI, 15000,Financial services and insurance,2019,5816.3
Hawaii,HI, 15000,Other services,2019,6562.3
Hawaii,HI, 15000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2019,2959.2
Hawaii,HI, 15000,Gross output of nonprofit institutions,2019,8832.1
Hawaii,HI, 15000,Less: Receipts from sales of goods and services by nonprofit institutions,2019,5872.9
Idaho,ID, 16000,Personal consumption expenditures,1997,21121.2
Idaho,ID, 16000,Goods,1997,8800.7
Idaho,ID, 16000,Durable goods,1997,3412.1
Idaho,ID, 16000,Motor vehicles and parts,1997,1546.4
Idaho,ID, 16000,Furnishings and durable household equipment,1997,693.3
Idaho,ID, 16000,Recreational goods and vehicles,1997,818.2
Idaho,ID, 16000,Other durable goods,1997,354.1
Idaho,ID, 16000,Nondurable goods,1997,5388.6
Idaho,ID, 16000,Food and beverages purchased for off-premises consumption,1997,2285.2
Idaho,ID, 16000,Clothing and footwear,1997,773.9
Idaho,ID, 16000,Gasoline and other energy goods,1997,819.9
Idaho,ID, 16000,Other nondurable goods,1997,1509.6
Idaho,ID, 16000,Services,1997,12320.5
Idaho,ID, 16000,Household consumption expenditures (for services),1997,12020.5
Idaho,ID, 16000,Housing and utilities,1997,3828.1
Idaho,ID, 16000,Health care,1997,2643.6
Idaho,ID, 16000,Transportation services,1997,646.1
Idaho,ID, 16000,Recreation services,1997,739.5
Idaho,ID, 16000,Food services and accommodations,1997,1268.6
Idaho,ID, 16000,Financial services and insurance,1997,1530.6
Idaho,ID, 16000,Other services,1997,1364.1
Idaho,ID, 16000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1997,300.0
Idaho,ID, 16000,Gross output of nonprofit institutions,1997,1925.0
Idaho,ID, 16000,Less: Receipts from sales of goods and services by nonprofit institutions,1997,1625.0
Idaho,ID, 16000,Personal consumption expenditures,1998,22323.0
Idaho,ID, 16000,Goods,1998,9125.4
Idaho,ID, 16000,Durable goods,1998,3648.6
Idaho,ID, 16000,Motor vehicles and parts,1998,1646.2
Idaho,ID, 16000,Furnishings and durable household equipment,1998,745.8
Idaho,ID, 16000,Recreational goods and vehicles,1998,888.3
Idaho,ID, 16000,Other durable goods,1998,368.2
Idaho,ID, 16000,Nondurable goods,1998,5476.8
Idaho,ID, 16000,Food and beverages purchased for off-premises consumption,1998,2356.4
Idaho,ID, 16000,Clothing and footwear,1998,783.2
Idaho,ID, 16000,Gasoline and other energy goods,1998,727.0
Idaho,ID, 16000,Other nondurable goods,1998,1610.2
Idaho,ID, 16000,Services,1998,13197.6
Idaho,ID, 16000,Household consumption expenditures (for services),1998,12841.6
Idaho,ID, 16000,Housing and utilities,1998,4079.0
Idaho,ID, 16000,Health care,1998,2847.0
Idaho,ID, 16000,Transportation services,1998,699.2
Idaho,ID, 16000,Recreation services,1998,746.8
Idaho,ID, 16000,Food services and accommodations,1998,1353.0
Idaho,ID, 16000,Financial services and insurance,1998,1657.6
Idaho,ID, 16000,Other services,1998,1459.0
Idaho,ID, 16000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1998,356.0
Idaho,ID, 16000,Gross output of nonprofit institutions,1998,2070.0
Idaho,ID, 16000,Less: Receipts from sales of goods and services by nonprofit institutions,1998,1714.0
Idaho,ID, 16000,Personal consumption expenditures,1999,24038.2
Idaho,ID, 16000,Goods,1999,9913.3
Idaho,ID, 16000,Durable goods,1999,3929.8
Idaho,ID, 16000,Motor vehicles and parts,1999,1727.4
Idaho,ID, 16000,Furnishings and durable household equipment,1999,837.0
Idaho,ID, 16000,Recreational goods and vehicles,1999,971.6
Idaho,ID, 16000,Other durable goods,1999,393.8
Idaho,ID, 16000,Nondurable goods,1999,5983.5
Idaho,ID, 16000,Food and beverages purchased for off-premises consumption,1999,2575.0
Idaho,ID, 16000,Clothing and footwear,1999,809.5
Idaho,ID, 16000,Gasoline and other energy goods,1999,822.6
Idaho,ID, 16000,Other nondurable goods,1999,1776.5
Idaho,ID, 16000,Services,1999,14124.9
Idaho,ID, 16000,Household consumption expenditures (for services),1999,13694.9
Idaho,ID, 16000,Housing and utilities,1999,4332.9
Idaho,ID, 16000,Health care,1999,3024.0
Idaho,ID, 16000,Transportation services,1999,768.2
Idaho,ID, 16000,Recreation services,1999,816.0
Idaho,ID, 16000,Food services and accommodations,1999,1415.9
Idaho,ID, 16000,Financial services and insurance,1999,1809.6
Idaho,ID, 16000,Other services,1999,1528.4
Idaho,ID, 16000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1999,430.0
Idaho,ID, 16000,Gross output of nonprofit institutions,1999,2236.0
Idaho,ID, 16000,Less: Receipts from sales of goods and services by nonprofit institutions,1999,1806.0
Idaho,ID, 16000,Personal consumption expenditures,2000,26034.1
Idaho,ID, 16000,Goods,2000,10737.1
Idaho,ID, 16000,Durable goods,2000,4165.2
Idaho,ID, 16000,Motor vehicles and parts,2000,1703.9
Idaho,ID, 16000,Furnishings and durable household equipment,2000,943.9
Idaho,ID, 16000,Recreational goods and vehicles,2000,1084.0
Idaho,ID, 16000,Other durable goods,2000,433.4
Idaho,ID, 16000,Nondurable goods,2000,6571.9
Idaho,ID, 16000,Food and beverages purchased for off-premises consumption,2000,2718.0
Idaho,ID, 16000,Clothing and footwear,2000,866.2
Idaho,ID, 16000,Gasoline and other energy goods,2000,1063.0
